District.Name,Village.Name,Total.Population.of.Village,Total.Households,population_stratum,agriculture_index,education_index,health_index,infrastructure_index,irrigation_index,social_index,composite_index_equal,composite_index_sdg,composite_index_expert,composite_index_shap,composite_index_lasso,composite_index_ensemble
Palwal ,Sanpal(225),1832,288,medium,55.65807112699929,55.30600988969189,50.66660327120577,51.2047619047619,79.78346456692914,22.366666666666664,52.49759623770911,53.96146410221004,55.68448362165125,52.80020422495717,52.4943252870001,53.48761469470553
Palwal ,Pothli(223),1938,314,medium,63.20500876046388,33.76397869912514,14.730886268543172,51.2047619047619,79.73140495867769,22.366666666666664,44.16711787637308,41.79336031721301,48.939143879382705,36.759740529578465,44.1956954656632,43.17101161364209
Palwal ,Jainpur(220),1007,199,medium,71.57855553464482,16.582350703689613,55.53157093952072,40.51904761904762,77.21376811594203,25.96666666666667,47.89865992991859,48.19273523272994,52.82900456285497,49.04824499249829,47.93345282564528,49.180419508729415
Palwal ,Manduri(218),1932,281,medium,66.13701150616771,21.096044123240773,14.730886268543172,51.404761904761905,60.0,24.366666666666667,39.62256174489671,36.96986307009006,44.055673387690476,32.37027042183763,39.65383320454421,38.53444036581182
Palwal ,Saroli(188),2002,313,medium,63.14075116933889,16.582350703689613,51.52719665271966,38.833333333333336,62.32710280373832,21.299999999999997,42.285122443803296,42.973447399879426,46.422040456543776,43.75481564960469,42.309179535354936,43.54892109703722
Palwal ,Ribar(216),2124,324,medium,67.51603887337973,28.70349942944085,14.730886268543172,52.404761904761905,80.11904761904762,22.366666666666664,44.30681679363999,41.666065379269014,49.51535804923301,36.544337204120545,44.341009404399905,43.27471736613249
Palwal ,Pondri(215),1124,198,medium,73.83975479278338,27.457778623050586,65.00285279573981,51.404761904761905,69.0,24.499999999999996,51.86752468605594,53.32894642817687,56.289747696728696,54.16029500469054,51.88429398371601,53.50616155987361
Palwal ,Akbarpur Natol(214),1034,172,medium,62.59644621816799,22.34651958919741,14.730886268543172,50.60476190476191,80.5,24.499999999999996,42.54643566344508,39.65720670341476,47.35143671891738,35.02589358387794,42.58739887771902,41.43367430947483
Palwal ,Bighawali(207),1135,207,medium,71.07376416929371,24.895017116774437,14.730886268543172,49.804761904761904,93.07830342577488,24.499999999999996,46.347122147524686,43.20524941546526,52.24870152099034,38.214646090636805,46.393697048691386,45.28188324466169
Palwal ,Mirka(208),1850,274,medium,53.91121452124873,24.419551160136933,14.730886268543172,40.91904761904762,75.5,22.366666666666664,38.641227705940516,36.3528377868743,42.82489305413801,32.64587506452118,38.6750583808748,37.82797839846976
Palwal ,Durenchi(210),1426,209,medium,62.35111251502358,23.226131608976797,14.730886268543172,49.804761904761904,80.5,22.366666666666664,42.16325982732869,39.46299571856564,47.088711762764845,34.82962420960877,42.20217384786518,41.14935307322662
Palwal ,Mahaluka(266),1498,285,medium,55.25931584948689,16.582350703689613,14.730886268543172,50.804761904761904,77.56542056074767,24.9,39.97378921453821,37.03361645512319,44.13561290607046,32.787575851418545,40.0178783281838,38.78969455106684
Palwal ,Janacholi(221),1699,299,medium,63.80198811336259,16.582350703689613,14.730886268543172,49.804761904761904,71.72366045387628,25.96666666666667,40.4350523518167,37.3954199453405,45.059595617331766,33.042811519442104,40.47763347996906,39.28210258278003
Palwal ,Ghigraka(257),1535,237,medium,60.160786334532055,44.889882084442746,48.77615062761506,53.29047619047619,67.5,25.433333333333334,50.008438095066566,50.85803678587689,53.12700625234645,49.62468712185216,50.011171020123385,50.72586785505309
Palwal ,Buraka Hathin(251),1980,293,medium,55.9754626787124,24.871243818942563,14.730886268543172,49.00476190476191,56.0,22.366666666666664,37.15817022293779,35.04067068511212,40.72156613518191,30.81174004174253,37.18117908743977,36.182665234482826
Palwal ,Hudithal(261),1412,257,medium,72.61004976926189,16.582350703689613,14.730886268543172,58.49047619047619,74.14864864864865,20.23333333333333,42.79929081899214,39.80990123246505,48.47613247978488,34.40005376710409,42.84129848394213,41.66533535645765
Palwal ,Babupur Hathin(263),1429,196,medium,62.29650907815104,16.582350703689613,14.730886268543172,51.2047619047619,70.21686746987952,22.366666666666664,39.56634034861532,36.79357914245925,44.23186726172953,32.3142233372851,39.60592733225471,38.502387484468784
Palwal ,Ladmaki(264),1064,163,medium,57.53176413096595,31.24876378851274,14.730886268543172,51.2047619047619,64.0,22.366666666666664,40.18047379324174,38.07961989686418,43.997269493680825,33.407316242511364,40.202036400828256,39.17334316542527
Palwal ,Paharpur(247),1366,210,medium,56.80263792649768,56.39159376188664,65.50114111829592,44.31904761904762,71.5,25.96666666666667,53.41351451539909,56.14352353044977,56.029093523175604,57.322650363087476,53.402443226008835,55.26224503162415
Palwal ,Dhiranka(249),2477,348,medium,54.46162130027581,16.582350703689613,14.730886268543172,45.2047619047619,67.5,23.43333333333333,36.985492251767305,34.41748252196271,40.93643848995149,30.665718446929095,37.0230806169224,36.005642465506604
Palwal ,Hathin (Rural)(Part)(252),1018,166,medium,73.18640725959712,16.582350703689613,40.63712438189425,60.404761904761905,69.85670356703567,66.0,54.44455796949643,50.592932145920685,56.51157807685828,49.09006185607994,54.5019694541761,53.02821990050629
Palwal ,Mohdamka(237),1418,210,medium,62.97496877884563,16.582350703689613,14.730886268543172,40.71904761904762,88.43511450381679,20.23333333333333,40.61261686787936,37.84189467646355,46.258941117500164,33.936032085019875,40.66106011683498,39.86210897273959
Palwal ,Gohpur(245),2404,331,medium,58.654099964984425,16.582350703689613,14.730886268543172,46.00476190476191,89.13215859030836,23.43333333333333,41.422931794270134,38.41117811021525,46.43098987419032,34.299673240376876,41.47299047325723,40.40755269846196
Palwal ,Bhimsika(271),2118,291,medium,62.25920584881615,24.928299733739063,14.730886268543172,41.31904761904762,83.51515151515152,24.499999999999996,41.87543183088292,39.1823922613359,46.86456680843382,35.16667831793391,41.91547040597468,41.00090792491225
Palwal ,Dhakalpur(273),1542,220,medium,61.72138408911499,16.582350703689613,14.730886268543172,42.11904761904762,80.5,25.96666666666667,40.270055891177016,37.24692313076477,45.14185537763748,33.462009040410855,40.31712646528392,39.287593981054805
Palwal ,Tonka(275),1421,173,medium,62.55111124447377,21.533472803347276,14.730886268543172,39.11904761904762,80.5,26.5,40.822419655901975,37.964939957333456,45.69528881475916,34.26283562397513,40.865150543164006,39.922126919026745
Palwal ,Jarari(279),2066,288,medium,62.39764259765055,16.582350703689613,14.730886268543172,41.91904761904762,75.5,26.5,39.60498786482182,36.621695240378436,44.334253338104695,32.88405366743115,39.649686676483974,38.618935357444016
Palwal ,Pahari(240),2011,327,medium,62.93011711965385,22.531951312286036,14.730886268543172,40.51904761904762,90.76136363636364,21.433333333333334,42.15111654820461,39.464024419186096,47.695418120501046,35.42583719477078,42.19582425664812,41.38644410786213
Palwal ,Paosar(282),1759,245,medium,66.45886667051187,23.501901863826546,14.730886268543172,43.11904761904762,93.09691629955947,23.43333333333333,44.056825342470326,41.127659861602275,49.78020862358579,36.78894179781647,44.10348296505303,43.17142371810557
Palwal ,Ali Brahman(285),1812,278,medium,70.6195144037679,43.99277291745911,14.730886268543172,39.43809523809524,63.92307692307692,22.5,42.534057625157054,40.82837913536862,47.413757149171985,36.32330103864237,42.545141331619256,41.92892725599186
Palwal ,Nangal Sabha(288),1655,222,medium,60.13340359121431,45.851844807911746,14.730886268543172,41.31904761904762,75.5,26.5,44.00586371445281,42.04595821025743,48.068617702128954,37.65350682201054,44.02237524461807,43.15926433869356
Palwal ,Tumasra(85),2307,299,medium,59.190065564424174,28.19627234689996,14.730886268543172,44.404761904761905,77.55472636815921,24.499999999999996,41.42945207546474,38.944409112117576,45.85824974276864,34.75030734903572,41.46271685188281,40.4890270262539
Palwal ,Tikri Alias Bhupgarh(130),1414,242,medium,67.6983525927943,52.637314568276906,44.34290604792696,50.2047619047619,83.16666666666667,24.499999999999996,53.75833363007112,54.22365660027055,58.08566885967677,52.12906838994683,53.764046691253654,54.39215483424378
Palwal ,Sholaka (128),2301,345,medium,62.052989086170385,35.70863446177253,42.79288702928869,49.77142857142857,63.29746835443038,24.499999999999996,46.353901250515094,46.55823155148108,49.863683451802146,45.08614572400304,46.36449855984873,46.84529210753002
Palwal ,Dadhka(90),2070,318,medium,58.29890652866708,22.76017497147204,14.730886268543172,48.63809523809523,52.84160453989095,22.366666666666664,36.60605570222253,34.43821417409485,40.299087678528196,30.249165185076258,36.629641229172854,35.644432793818936
Palwal ,Khirbi(97),2382,435,medium,59.94081862958304,32.81304678585013,14.730886268543172,45.838095238095235,73.92122186495178,22.366666666666664,41.601789242281676,39.43701795086699,46.01341994092606,34.975227761764096,41.62759569637004,40.73101011844177
Palwal ,Kanwarka(133),1773,284,medium,65.40536775233409,34.89083301635603,14.730886268543172,51.2047619047619,66.12711864406779,24.499999999999996,42.809827931010496,40.52147541558156,47.15073784534625,35.55025047988933,42.83130599342929,41.77271953305139
Palwal ,Wali Mohammadpur(106),1419,235,medium,60.509464672901615,29.632179535945223,44.27158615443133,45.804761904761904,83.0,24.499999999999996,47.95299871134001,47.84146643244641,52.133645307496174,46.885556614853606,47.979565936956966,48.55864660061864
Palwal ,Murtazabad(105),2307,356,medium,63.658926517444336,21.3195131228604,14.730886268543172,44.404761904761905,83.0,32.3,43.2356813022683,39.8361774550388,47.81300582378591,35.81553500938388,43.283370673014176,41.996754052698215
Palwal ,Sehnoli (102),2079,328,medium,62.1468133627696,16.582350703689613,14.730886268543172,36.71904761904762,63.310679611650485,22.9,36.06496292761675,33.61567279689387,40.69368195171456,30.296973757564338,36.10089575762619,35.35443743828314
Palwal ,Ramgarh(101),2067,330,medium,60.83629390201381,23.649296310384173,47.20045644731837,37.55238095238095,75.35929648241206,21.299999999999997,44.316287349084895,44.722169074427455,48.671252828498396,44.8694479186749,44.3417175624421,45.38417494662555
Palwal ,Darana(117),1677,290,medium,61.78544279741543,,,37.233333333333334,77.04729729729729,30.7,51.69151835701151,,,,,51.69151835701151
Palwal ,Maholi(103),1632,250,medium,69.69651172419944,,,41.91904761904762,71.5,22.9,51.50388983581177,,,,,51.50388983581177
Panchkula,Shahpur (99),740,146,small,49.56509347417547,36.89332632685233,20.610877561744612,33.31904761904762,32.29729729729729,26.5,33.19760704651956,32.45860041438468,35.12422055415001,30.254793168062065,33.19570674702038,32.84618558602734
Panchkula,Gorakhnath (97),586,114,small,54.85617710533187,25.28507619548082,20.610877561744612,38.404761904761905,46.39719626168224,25.433333333333334,35.164570393722464,33.70178825363205,38.18192421130085,31.125857171652157,35.18164861520878,34.67115772910326
Panchkula,Sitoo  Majra (96),300,54,small,51.94561219127693,25.28507619548082,20.610877561744612,46.404761904761905,41.01515151515151,21.433333333333334,34.449135450291514,33.2578968045442,37.17787403348096,30.123564868209815,34.46073766877075,33.89384176505945
Panchkula,Lehroundi (94),255,48,small,65.47239510767645,25.28507619548082,20.610877561744612,37.35238095238095,30.333333333333332,19.833333333333332,33.14789941399159,32.166784371874265,36.90534898336007,29.365091885958847,33.154454274571215,32.947915785951196
Panchkula,Khol Mola (101),364,74,small,45.860155018392014,39.67183394640042,20.610877561744612,38.87142857142857,15.5,25.433333333333334,30.99127140521649,30.665157051522655,31.981493099867375,28.194075802246246,30.976449155741,30.561689302918758
Panchkula,Khol Fatehsingh (102),466,75,small,47.09701166975679,25.28507619548082,20.610877561744612,38.87142857142857,15.5,25.433333333333334,28.799621221957352,27.973333999043454,30.132693600070635,25.842610209220837,28.79866764012455,28.309385334083366
Panchkula,Khol Albala (89),215,42,small,55.550280135886254,25.28507619548082,20.610877561744612,41.404761904761905,36.921052631578945,8.933333333333334,31.45089696046431,31.184482163699716,35.26022124291878,28.08090332618337,31.45381274126647,31.48606328690653
Panchkula,Ramnagar  (90),505,82,small,52.476435880354686,25.28507619548082,20.610877561744612,42.60476190476191,17.428571428571427,24.499999999999996,30.48428716181891,29.536200011585517,32.32993060510106,26.93005579867857,30.484626870197765,29.953020089476365
Panchkula,Banoi Khuda Bax (131),510,82,small,50.87512699246803,25.28507619548082,20.610877561744612,38.11904761904762,33.77777777777778,22.366666666666664,31.839095468864258,30.862194154593,34.313254176780184,28.461211022436565,31.847012767644003,31.464553518063603
Panchkula,Banoi Sanwalia (132),96,19,small,40.83861865704037,25.28507619548082,20.610877561744612,34.95238095238095,0.0,20.366666666666667,23.67560333888557,23.61505123761218,24.373571537367713,21.979504895067638,23.66247157304941,23.461240516396504
Panchkula,Thane Ki Ser (134),814,146,small,46.33886896850175,25.28507619548082,20.610877561744612,37.03809523809523,27.0,22.366666666666664,29.773264105081513,29.002945927188534,31.6614912580902,26.872273458074076,29.776840496626058,29.417363049012078
Panchkula,Nagal Rootal (133),703,119,small,52.772660299011875,25.28507619548082,53.309248554913296,39.838095238095235,6.446428571428571,22.366666666666664,33.33636258759942,35.4795716607715,34.48398045397875,36.94996735210563,33.320075850872186,34.7139915810655
Panchkula,Bar (135),773,153,small,61.20103714356833,54.87493431424067,65.43746715712034,37.43809523809524,12.530201342281881,22.366666666666664,42.30806697699552,46.2464203773867,43.70554072743355,48.245833348570265,42.264540953266,44.554080476730405
Panchkula,Pargian (136),186,33,small,48.75493992902339,25.28507619548082,20.610877561744612,38.838095238095235,4.0,18.766666666666666,26.042609265168455,25.825356571266777,27.57550899822061,23.596669538588536,26.03188198289592,25.81440527122806
Panchkula,Nagal Bhaga (138),427,84,small,45.06263097582131,42.05123489227535,20.610877561744612,44.15714285714286,4.0,18.766666666666666,29.108092158941798,29.422599110502514,29.965212707296413,26.464061431670835,29.08095065117519,28.80818321191735
Panchkula,Kandiala (137),572,113,small,45.623996079352125,25.28507619548082,63.847871781397785,30.67142857142857,4.0,21.833333333333332,31.876950993498777,35.246630215396046,32.35998883541744,38.861185388070936,31.854961625851956,34.03994341164703
Panchkula,Orian (147),336,72,small,33.97809091830997,25.28507619548082,20.610877561744612,34.07142857142857,4.0,22.366666666666664,23.38535665227177,23.253829219659764,23.52629674554226,21.898133892941296,23.37460988697807,23.087645279478636
Panchkula,Tagra Hari Singh (144),606,139,small,39.62399594625028,25.28507619548082,63.695480819758274,39.60476190476191,4.0,19.299999999999997,31.918219144375218,35.39519912168756,31.92379682456272,38.4427695006512,31.894165364298985,33.91482999111514
Panchkula,Tagra Kangan (141),328,64,small,46.758689287591025,25.28507619548082,20.610877561744612,43.404761904761905,7.35135135135135,14.1,26.251792716821615,26.246955011087962,27.965049941466127,23.605397325173602,26.24012223546303,26.06186344600247
Panchkula,Majri Jattan (123),676,118,small,56.0485606720463,25.28507619548082,20.610877561744612,41.238095238095234,42.060747663551396,22.366666666666664,34.60167066626417,33.34851183225292,37.73106371668662,30.493012223346163,34.6148594621174,34.15782358013345
Panchkula,Khera (124),624,121,small,54.926523604101234,25.28507619548082,20.610877561744612,44.804761904761904,57.3695652173913,19.833333333333332,37.1383563028022,35.75819557180382,40.793984627135,32.48836255866028,37.15846339769127,36.66747249161851
Panchkula,Tagra Sahoo (142),343,58,small,46.83104788596118,51.94088281660536,20.610877561744612,43.404761904761905,4.0,17.7,30.747928361512177,31.44626742236569,31.671240313957078,28.20975150180948,30.711007478475523,30.557239015623985
Panchkula,Tagra Hasua (143),733,147,small,46.84508442048025,50.12795585916973,20.610877561744612,45.00476190476191,4.0,20.23333333333333,31.137002179914973,31.579120844389756,31.896143737304833,28.32452698673081,31.103215616838447,30.80800187303576
Panchkula,Tagra Hakimpur (150),987,182,small,42.82201608521781,48.7485549132948,20.610877561744612,47.2047619047619,4.0,17.7,30.181035077503186,30.776447071592074,30.76013317827465,27.456447522861215,30.14665754781029,29.86414407960828
Panchkula,Prem Pura (103),441,74,small,41.584381568575935,25.28507619548082,20.610877561744612,39.47142857142857,19.5,22.5,28.15862731620499,27.543106150532996,29.351202741442087,25.433878462959356,28.15754001073361,27.72887093637461
Panchkula,Manakpur Nanak Chand (119),780,150,small,47.366581851370405,40.448502364687336,20.610877561744612,39.63809523809523,64.24074074074073,20.23333333333333,38.75635518166194,37.95256587123791,41.81774821900316,34.8499379034395,38.76497444432985,38.428316323934474
Panchkula,Manakpur Thakar Dass (120),554,115,small,47.09584667704419,42.313977929584865,20.610877561744612,39.238095238095234,62.09649122807018,22.366666666666664,38.95365921686763,38.11674661450123,41.75436919095546,35.06710495356532,38.9604535712433,38.57046670942659
Panchkula,Manakpur Kholgaman (104),0,0,small,30.78428796636889,25.28507619548082,20.610877561744612,0.0,15.0,0.0,15.28004028726572,17.07737782448765,17.580465055176035,17.8006944088176,15.262344946615324,16.600184504472466
Panchkula,Nagal Sodhian (191),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Bhogpur (190),513,98,small,38.16418674115663,51.97372569626905,20.610877561744612,39.238095238095234,4.0,25.433333333333334,29.90336976176648,30.30114015991108,29.657784793038825,27.801024668272156,29.86948246267881,29.506560369133467
Panchkula,Damdama (154),848,159,small,39.476030572181706,25.28507619548082,20.610877561744612,32.07142857142857,14.974358974358974,20.766666666666666,25.530739756976896,25.26467401389437,26.63565345388199,23.772892444931095,25.52586581394445,25.345965096725756
Panchkula,Bhawana (155),393,74,small,40.7412823843187,54.92722017866526,20.610877561744612,38.838095238095235,19.441860465116278,21.833333333333332,32.73211152687891,33.17468247263207,33.413454969212026,30.347383097521863,32.70227153580655,32.47398072041028
Panchkula,Kanguwala(Part) (146),571,113,small,44.57698370993169,25.28507619548082,20.610877561744612,43.2047619047619,4.0,20.23333333333333,26.318505450875392,26.00032980506969,27.332686610114354,23.598821597767156,26.308068688221077,25.911682430409535
Panchkula,Noulta (158),309,55,small,46.471361008933265,40.026537046768254,20.610877561744612,38.43809523809524,11.5,22.9,29.991145142590227,29.909445236844082,31.06916672922453,27.421005668149313,29.972468546120258,29.672646264585683
Panchkula,Jaithal (156),191,32,small,42.754059157262844,25.28507619548082,20.610877561744612,40.63809523809523,8.25,23.966666666666665,26.91746246987503,26.352724455502695,27.715288805280473,24.244569305003484,26.911152608419,26.428239528816135
Panchkula,Dakrog (169),415,73,small,46.52386213271372,55.52522333158171,20.610877561744612,40.838095238095235,4.976190476190475,24.499999999999996,32.162374790054294,32.55848623380241,32.622333048129754,29.569914319871,32.12624926705376,31.807871531782247
Panchkula,Janouli (162),278,53,small,50.09378718417985,40.41408302679979,20.610877561744612,38.43809523809524,9.547169811320755,22.366666666666664,30.245113248134484,30.184060497502152,31.589005798971726,27.582727205639472,30.225178902598934,29.96521713056935
Panchkula,Khoi (167),295,58,small,35.42020118609714,25.28507619548082,20.610877561744612,41.238095238095234,6.166666666666668,18.9,24.603486141347414,24.523479093161175,25.04849097915572,22.493674412770243,24.59228077077559,24.252282279442028
Panchkula,Bagharni (168),152,32,small,37.05859169732002,25.28507619548082,20.610877561744612,46.00476190476191,11.375,23.966666666666665,27.38349567099567,26.77215433651127,27.721421940294775,24.403586842146446,27.378198799094,26.731771517808433
Panchkula,Gawahi (170),260,44,small,50.2579260816255,40.59800315291645,20.610877561744612,36.87142857142857,11.692307692307692,21.433333333333334,30.24397939889269,30.23890270615704,31.75832278511469,27.707908201063198,30.224546211791306,30.034731860603785
Panchkula,Jabrot (166),457,89,small,46.90090280230525,38.67997898055701,20.610877561744612,43.838095238095235,11.154929577464788,20.366666666666667,30.258575137805597,30.20947099589401,31.462221049795463,27.285566849467713,30.23970334703128,29.89110747599881
Panchkula,Nala Domehar (164),139,27,small,49.19504291469609,25.28507619548082,20.610877561744612,43.20476190476191,7.0,22.9,28.032626429447237,27.409705352451017,29.35386807797212,24.905366482897364,28.02591720702416,27.54549670995838
Panchkula,Kajiyana (161),437,71,small,48.75290112103696,25.28507619548082,54.130320546505516,38.43809523809524,5.225806451612903,24.9,32.78869992545524,34.94211579733431,33.40141036759406,36.79774527562548,32.77235204118815,34.14046468143945
Panchkula,Dhato Ghran (160),119,24,small,50.55238266449097,52.91303205465055,20.610877561744612,43.20476190476191,4.0,21.299999999999997,32.09684236427467,32.5288974867542,33.0773963942963,29.250269816974463,32.061463719864676,31.80297395643286
Panchkula,Ganeshpur (188),918,166,small,49.78481831805531,35.69784550709406,20.610877561744612,41.63809523809523,10.57142857142857,24.499999999999996,30.467177532736297,30.041439810991832,31.702513039839626,27.370380339270366,30.453458465434466,30.006993837654523
Panchkula,Nala Dakrog (163),64,13,small,48.30373095112979,25.28507619548082,20.610877561744612,43.20476190476191,12.0,19.833333333333332,28.206296657741746,27.719341891249407,29.824373420413885,25.13403848230031,28.200537409698754,27.81691757228082
Panchkula,Nala Bloug (165),461,91,small,56.65922228060956,25.28507619548082,20.610877561744612,34.87142857142857,12.0,22.366666666666664,28.632211879321705,27.975998924004706,30.91657958611715,25.825136512186702,28.628877912670795,28.395760962860216
Panchkula,Dhamsoo (171),163,31,small,41.65604170700002,25.28507619548082,20.610877561744612,41.63809523809523,4.941176470588236,16.233333333333334,25.060766751040376,25.068364975218177,26.155686403499086,22.776267597121066,25.04825069611901,24.82186728459954
Panchkula,Tibi (172),180,31,small,51.95357532640769,25.28507619548082,20.610877561744612,40.838095238095235,6.545454545454546,3.7333333333333334,24.8277353667527,25.48363672935927,27.680925423324265,22.662661891768728,24.810592011990718,25.09311028463914
Panchkula,Ber Ghati (173),131,26,small,53.87159481215777,25.28507619548082,20.610877561744612,45.43809523809524,4.8571428571428585,31.799999999999997,30.31046444410355,29.014759565641697,31.319434623766114,26.41533808071727,30.308102753429445,29.473619893531612
Panchkula,Malla (174),671,129,small,46.86472487050522,55.638202837624796,63.38807146610615,46.238095238095234,8.578947368421051,28.5,41.534673630125404,45.07692355560472,41.07162612258444,46.743702789406726,41.490383916493656,43.18346200284299
Panchkula,Jodhpur (186),173,36,small,57.96143444881638,25.28507619548082,20.610877561744612,41.238095238095234,33.11538461538461,19.299999999999997,32.91847800992028,31.98697177487675,36.11354288457912,29.080978137055883,32.925310991953616,32.60505635967713
Panchkula,Haripur Chopahar (187),370,70,small,56.638534723566664,25.28507619548082,20.610877561744612,41.63809523809523,45.6551724137931,22.366666666666664,35.36573713322452,34.03617165251723,38.65744217961505,31.103978881571337,35.38098620827494,34.90886321104062
Panchkula,Patan (189),411,73,small,45.44186810299527,25.28507619548082,20.610877561744612,37.43809523809524,29.40909090909091,22.366666666666664,30.091945779012253,29.289759433726196,31.97905922353177,27.13595348617561,30.09673312074206,29.718690208637575
Panchkula,Islamnagar (192),930,171,small,36.32129807281037,55.94561219127693,52.50788229111929,43.43809523809524,46.625,22.9,42.956314632216966,45.56375200767105,43.47906297627631,46.03755613454679,42.93131643108546,44.19360043635932
Panchkula,Kharkua (183),585,105,small,50.09785059244317,54.94718864950079,20.610877561744612,37.67142857142857,21.476190476190474,24.499999999999996,34.8839226418846,34.97897756634565,36.25412496074999,32.00385422028932,34.857876609801316,34.595751199814174
Panchkula,Haripur Harisingh (182),158,33,small,56.17090948015803,41.62926957435628,20.610877561744612,38.07142857142857,21.90909090909091,23.966666666666665,33.726373793907506,33.2979543160757,35.867948574653774,30.447146134193105,33.713767127851476,33.41063798933631
Panchkula,Malpur (177),12,2,small,50.08853748928284,25.28507619548082,20.610877561744612,46.442857142857136,18.0,3.7333333333333334,27.36011362044979,27.762777157686646,30.34628934066643,24.482658404036794,27.349077694407477,27.46018324344943
Panchkula,Sandaspur (178),0,0,small,11.759897722466453,25.28507619548082,20.610877561744612,0.0,29.77777777777778,0.0,14.572271542911613,16.440385954568953,15.779923049755983,17.605646990830063,14.560193475648267,15.791684202742976
Panchkula,Kidarpur (176),444,80,small,53.305547948754,25.28507619548082,20.610877561744612,42.95238095238095,20.875,22.366666666666664,30.89925822083784,30.016340631369225,33.065303860296126,27.28519912619698,30.90043606480541,30.433307580701115
Panchkula,Nandpur (175),503,95,small,57.083869389530136,38.141355754072514,20.610877561744612,43.43809523809524,40.5,25.433333333333334,37.53458854612931,36.4776185687278,40.242849963802726,33.16876376225629,37.53651176763166,36.99206652170955
Panchkula,Jalla (179),414,66,small,50.006437204414084,25.28507619548082,20.610877561744612,33.55238095238095,29.684210526315788,24.499999999999996,30.606497073389377,29.64618893199894,32.80570161280764,27.693669508099642,30.613178210243,30.273047067307722
Panchkula,Dera Guru (184),337,62,small,53.971880007525485,39.75065685759327,20.610877561744612,34.27142857142857,12.363636363636363,24.499999999999996,30.91141322698805,30.64389250334337,32.61064172322361,28.28196831806931,30.895310385965836,30.668645231518035
Panchkula,Raipur (195),711,119,small,50.5433811897767,25.28507619548082,20.610877561744612,41.238095238095234,16.0,25.433333333333334,29.85179391973845,28.920289427046438,31.449285980075608,26.50584759790767,29.85159221428068,29.31576182780977
Panchkula,Bansghati (180),51,10,small,46.84647995341637,25.28507619548082,20.610877561744612,34.07142857142857,16.285714285714285,4.266666666666667,24.561040539075222,25.216944717782866,27.390536861461715,22.987773839675004,24.548817635816743,24.94102271876231
Panchkula,Gumthala (197),157,29,small,47.285854973404355,25.28507619548082,20.610877561744612,36.238095238095234,9.75,22.366666666666664,26.922761772565284,26.437493827923916,28.328237759315854,24.479124740066823,26.916960442318405,26.616915708438057
Panchkula,Kuranwala (105),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Dara Kharoni (390),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Soorajpur (389),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Bilaspur (378),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Judian (Part) (379),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Jhiwriwala (230),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Nadian (227),134,25,small,39.899251635348904,54.01812926957435,20.610877561744612,38.08571428571428,19.5,19.299999999999997,31.902328792063695,32.50909013251051,32.71202107639221,29.73147291757284,31.871877262972447,31.745358036302342
Panchkula,Koiwali (228),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Shimlipur (236),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Asrewali (226),597,93,small,40.91003794196935,37.74067262217551,53.65738307934839,48.75714285714285,4.0,23.966666666666665,34.83865052788379,37.4092240808057,34.44745593595902,38.32902989598779,34.8084374829058,35.96655958470842
Panchkula,Lana (235),0,0,small,15.784287966368892,25.28507619548082,20.610877561744612,0.0,15.0,0.0,12.78004028726572,14.827377824487652,13.830465055176038,15.99382570797253,12.760359682556993,14.038413711491788
Panchkula,Jaswantgarh (239),618,108,small,65.72550709406201,25.28507619548082,53.5719915922228,42.11904761904762,27.281105990783406,23.43333333333333,39.56934363748834,41.06219557606915,42.3773486160182,41.86324605268312,39.56677067719119,40.88778091189
